web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572892444-117","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/850-Rose-Dr-Benicia-CA-94510/15683794_zpid/","Benicia, CA 94510","Pre-foreclosure / auction","850 Rose Dr,","","","2,164","4","3","$638,371","$638,371","Single Family","1982","Other","No Data","Attached Garage","9,147 sqft","null","7","5","8","null","Tile","null","null","$7,082"
"1572892749-142","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/0-E-2nd-St-Benicia-CA-94510/2082286121_zpid/","Benicia, CA 94510","Lot/land","0 E 2nd St,","","","null","0.38 acres","null","None","$295,000","null","null","null","null","null","null","null","6","5","8","null","Hills, Water, Lights","null","null","null"
"1572892468-120","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/877-Channing-Cir-Benicia-CA-94510/15681380_zpid/","Benicia, CA 94510","For sale","877 Channing Cir,","","","1,607","3","2","$711,006","$711,000","Single Family","1984","Other","No Data","Attached Garage","10,018 sqft","$3,406/mo","8","5","8","null","Composition","null","null","$4,234"
"1572892423-116","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/102-Mountview-Ter-Benicia-CA-94510/63156300_zpid/","Benicia, CA 94510","For sale","102 Mountview Ter,","","","3,247","5","4","null","$1,149,000","Single Family","2004","Forced air","Central","3 spaces","7,840 sqft","$5,335/mo","6","5","8","null","Other","null","null","$9,973"
"1572892831-149","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/327-Columbia-Cir-Benicia-CA-94510/15682160_zpid/","Benicia, CA 94510","For sale","327 Columbia Cir,","","","1,500","2","3","null","$500,000","Condo","1993","Other","Central","Attached Garage","$250/month","$2,595/mo","8","5","8","null","No","null","null","$5,165"
"1572892871-151","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/874-Dover-Cir-Benicia-CA-94510/15681250_zpid/","Benicia, CA 94510","For sale","874 Dover Cir,","","","2,212","3","3","$729,122","$729,000","Single Family","1984","Forced air","Central","3 spaces","0.26 acres","$3,494/mo","8","5","8","Central","Asphalt","null","null","$7,332"
"1572892754-143","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/1783-Clos-Duvall-Ct-Benicia-CA-94510/111926577_zpid/","Benicia, CA 94510","Lot/land","1783 Clos Duvall Ct,","","","null","3,920 sqft","null","None","$84,900","null","null","null","null","null","null","null","6","5","8","null","Hills, Greenbelt","null","Cable Available, City, Elec @ Lot Line, Underground, Internet Available, Gas TBD, Phone TBD","$1,081"
"1572892878-152","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/229-Panorama-Dr-Benicia-CA-94510/15685374_zpid/","Benicia, CA 94510","For sale","229 Panorama Dr,","","","1,338","3","2","null","$549,000","Single Family","1975","Other","Central","Carport, Attached Garage","7,405 sqft","$2,695/mo","7","5","8","null","Composition","null","null","$3,962"
"1572892607-129","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/754-Military-None-Benicia-CA-94510/2082561279_zpid/","Benicia, CA 94510","For sale","754 Military None,","","","1,464","3","3","null","$429,000","Condo","1981","No Data","No Data","Carport","$350/month","$2,300/mo","6","5","8","null","No","null","null","null"
"1572892685-137","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/1734-Devonshire-Dr-Benicia-CA-94510/15689655_zpid/","Benicia, CA 94510","For sale","1734 Devonshire Dr,","","","1,538","2","3","null","$479,000","Condo","1984","Other","No Data","2 spaces","$450/month","$2,495/mo","7","5","8","null","Composition","null","null","$2,321"
"1572892766-144","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/979-W-L-St-APT-31-Benicia-CA-94510/15689928_zpid/","Benicia, CA 94510","Pre-foreclosure","979 W L St APT 31,","","","900","2","1","$274,071","$274,071","Condo","1971","Forced air","No Data","Carport","$362/month","null","6","5","8","null","No","null","null","$734"
"1572892574-126","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/858-Camden-Ct-Benicia-CA-94510/15681332_zpid/","Benicia, CA 94510","For sale","858 Camden Ct,","","","2,925","4","3","$765,003","$765,000","Single Family","1984","Other","No Data","Attached Garage","9,147 sqft","$3,712/mo","8","5","8","null","No","null","null","$8,569"
"1572892664-135","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/900-Southampton-Rd-APT-170-Benicia-CA-94510/15691654_zpid/","Benicia, CA 94510","For sale","900 Southampton Rd APT 170,","","","1,119","2","1","null","$285,000","Condo","1977","Forced air","Central","2 spaces","$499/month","$1,895/mo","7","5","8","Ceiling Fan(s), No Air Conditioning","Stucco","1977","null","$1,782"
"1572892111-95","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/735-Buchanan-St-APT-121-Benicia-CA-94510/64783485_zpid/","Benicia, CA 94510","For sale","735 Buchanan St APT 121,","2","https://www.zillow.com/benicia-ca/2_p/","968","2","2","null","$349,500","Condo","1990","Other","No Data","Attached Garage","$485/month","$2,250/mo","6","5","8","null","No","null","null","$3,812"
"1572892372-112","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/2-Pierce-Ln-Benicia-CA-94510/2083539420_zpid/","Benicia, CA 94510","For sale","2 Pierce Ln,","2","https://www.zillow.com/benicia-ca/2_p/","3,500","11","3","$2,285,207","$2,399,000","Single Family","1898","No Data","No Data","No Data","No Data","$10,930/mo","6","5","8","null","No","null","null","null"
"1572892625-131","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/236-E-2nd-St-Benicia-CA-94510/15691832_zpid/","Benicia, CA 94510","For sale","236 E 2nd St,","","","1,409","3","3","$562,389","$570,000","Condo","1984","Other","Central","1 space","$598/month","$2,800/mo","6","5","8","null","No","null","null","$6,940"
"1572892455-118","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/900-Cambridge-Dr-UNIT-48-Benicia-CA-94510/15692594_zpid/","Benicia, CA 94510","For sale","900 Cambridge Dr UNIT 48,","","","1,087","2","1","$311,963","$310,000","Condo","1984","Other","No Data","No Data","$390/month","$2,000/mo","7","5","8","null","No","null","null","$2,762"
"1572892124-97","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/746-Barton-Way-Benicia-CA-94510/15681640_zpid/","Benicia, CA 94510","Pre-foreclosure / auction","746 Barton Way,","2","https://www.zillow.com/benicia-ca/2_p/","null","3","null","$592,128","$592,128","Single Family","1989","Other","No Data","Attached Garage","7,685 sqft","null","8","5","8","null","No","null","null","$3,784"
"1572892209-102","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/1150-Dominic-Ct-Benicia-CA-94510/63156298_zpid/","Benicia, CA 94510","Pre-foreclosure","1150 Dominic Ct,","2","https://www.zillow.com/benicia-ca/2_p/","2,912","4","4","$837,281","$837,281","Single Family","1991","Other","Central","Detached Garage","0.26 acres","null","6","5","8","null","No","null","null","$8,894"
"1572892413-115","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/480-E-E-St-Benicia-CA-94510/15676386_zpid/","Benicia, CA 94510","For sale","480 E E St,","2","https://www.zillow.com/benicia-ca/2_p/","1,640","3","3","$561,062","$570,000","Condo","1998","Forced air","Central","2 spaces","$384/month","$2,900/mo","6","5","8","Central","Composition","null","null","$3,523"
"1572892674-136","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/56-Linda-Vista-St-Benicia-CA-94510/15686276_zpid/","Benicia, CA 94510","For sale","56 Linda Vista St,","","","1,566","3","1","$502,304","$499,950","Single Family","1947","Forced air","No Data","Off street, On street","4,791 sqft","$2,400/mo","6","5","8","null","Composition","null","null","$550"
"1572892323-109","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/284-E-2nd-St-Benicia-CA-94510/15691848_zpid/","Benicia, CA 94510","For sale","284 E 2nd St,","2","https://www.zillow.com/benicia-ca/2_p/","1,409","3","3","$535,157","$540,000","Condo","1984","Other","Central","1 space","$500/month","$2,800/mo","6","5","8","null","No","null","null","$190"
"1572892103-94","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/2025-Clearview-Cir-Benicia-CA-94510/15690423_zpid/","Benicia, CA 94510","Pre-foreclosure","2025 Clearview Cir,","2","https://www.zillow.com/benicia-ca/2_p/","null","3","null","$438,236","$438,236","Condo","1983","Other","No Data","Attached Garage","$414/month","null","6","5","8","null","No","null","null","$2,365"
"1572892658-134","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/1755-Ellie-Ct-Benicia-CA-94510/15685835_zpid/","Benicia, CA 94510","For sale","1755 Ellie Ct,","","","2,014","4","3","null","$649,900","Single Family","1978","Other","Central","Attached Garage","6,534 sqft","$3,107/mo","6","5","8","null","Composition","null","null","$8,014"
"1572892593-127","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/359-Viewmont-St-Benicia-CA-94510/15686705_zpid/","Benicia, CA 94510","For sale","359 Viewmont St,","","","1,906","3","2","$589,000","$589,000","Single Family","1964","Other","No Data","Attached Garage","5,227 sqft","$2,733/mo","6","5","8","null","No","null","null","$5,824"
"1572892264-106","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/735-Buchanan-St-APT-113-Benicia-CA-94510/15691029_zpid/","Benicia, CA 94510","For sale","735 Buchanan St APT 113,","2","https://www.zillow.com/benicia-ca/2_p/","968","2","2","None","$339,500","Condo","1990","Forced air","No Data","Attached Garage","$485/month","$2,250/mo","6","5","8","null","Composition","null","null","$3,205"
"1572892118-96","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/0-Oakridge-Ln-Benicia-CA-94510/2124717052_zpid/","Benicia, CA 94510","Lot/land","0 Oakridge Ln,","2","https://www.zillow.com/benicia-ca/2_p/","null","20.04 acres","null","null","$850,000","null","null","null","null","null","null","$1,574/mo","6","5","8","null","Bay, Water, Panoramic, Mountain, Ridge","Shed","Elec @ Lot Line, Elec @ Pole","null"
"1572892231-104","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/42-Alta-Loma-Benicia-CA-94510/15684245_zpid/","Benicia, CA 94510","Pre-foreclosure / auction","42 Alta Loma,","2","https://www.zillow.com/benicia-ca/2_p/","768","2","1","$424,359","$424,359","Single Family","1943","None","None","Attached Garage","5,662 sqft","null","6","5","8","null","No","null","null","$1,760"
"1572892821-147","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/521-Viewmont-St-Benicia-CA-94510/15686805_zpid/","Benicia, CA 94510","For sale","521 Viewmont St,","","","1,489","3","2","null","$525,000","Single Family","1970","Forced air","Central","2 spaces","6,969 sqft","$2,745/mo","6","5","8","Central","Composition","null","null","$1,010"
"1572892951-155","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/819-Carsten-Cir-Benicia-CA-94510/15681089_zpid/","Benicia, CA 94510","For sale","819 Carsten Cir,","","","2,094","3","2","$664,188","$659,000","Single Family","1988","Forced air, Other","Central","Attached Garage","0.27 acres","$3,236/mo","8","5","8","Central","Composition","null","null","$8,033"
"1572892859-150","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/900-Southampton-Rd-APT-61-Benicia-CA-94510/15691522_zpid/","Benicia, CA 94510","For sale","900 Southampton Rd APT 61,","","","1,119","2","2","$290,096","$290,000","Condo","1977","Other","No Data","No Data","$499/month","$1,895/mo","7","5","8","null","No","null","null","$2,972"
"1572892132-99","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/201-Eaton-Ct-Benicia-CA-94510/15685181_zpid/","Benicia, CA 94510","Pre-foreclosure","201 Eaton Ct,","2","https://www.zillow.com/benicia-ca/2_p/","null","4","null","$597,907","$597,907","Single Family","1975","Other","No Data","Attached Garage","8,712 sqft","null","8","5","8","null","No","null","null","$1,283"
"1572892327-110","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/125-Sunset-Cir-APT-46-Benicia-CA-94510/15687873_zpid/","Benicia, CA 94510","For sale","125 Sunset Cir APT 46,","2","https://www.zillow.com/benicia-ca/2_p/","1,197","3","2","$385,093","$385,000","Condo","1972","Other","No Data","No Data","$400/month","$2,250/mo","6","5","8","null","No","null","null","$684"
"1572892725-140","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/440-Mills-Dr-Benicia-CA-94510/15683177_zpid/","Benicia, CA 94510","For sale","440 Mills Dr,","","","2,569","4","3","null","$815,000","Single Family","1977","Other","Central","Attached Garage","9,583 sqft","$3,905/mo","7","5","8","null","No","null","null","$8,157"
"1572892805-146","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/675-Ashford-Ct-Benicia-CA-94510/15681523_zpid/","Benicia, CA 94510","For sale","675 Ashford Ct,","","","2,292","3","3","$730,708","$725,000","Single Family","1989","Other","Central","Attached Garage","0.26 acres","$3,475/mo","7","5","8","null","Tile","null","null","$7,492"
"1572892717-139","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/300-E-L-St-Benicia-CA-94510/15686558_zpid/","Benicia, CA 94510","Pre-foreclosure","300 E L St,","","","null","4","null","$739,540","$739,540","Single Family","2007","Other","Central","Attached Garage","6,098 sqft","null","6","5","8","null","No","null","null","$7,321"
"1572892932-154","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/900-Cambridge-Dr-UNIT-72-Benicia-CA-94510/15692650_zpid/","Benicia, CA 94510","For sale","900 Cambridge Dr UNIT 72,","","","1,087","2","1","null","$290,000","Condo","1984","Other","No Data","No Data","$419/month","$2,075/mo","7","5","8","null","No","null","null","$3,463"
"1572892509-122","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/861-Dover-Cir-Benicia-CA-94510/15681275_zpid/","Benicia, CA 94510","For sale","861 Dover Cir,","","","2,866","4","3","$759,005","$759,000","Single Family","1985","Other","No Data","Attached Garage","10,018 sqft","$3,636/mo","8","5","8","null","No","null","null","$5,417"
"1572892136-100","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/494-Mills-Dr-Benicia-CA-94510/15683115_zpid/","Benicia, CA 94510","Pre-foreclosure","494 Mills Dr,","2","https://www.zillow.com/benicia-ca/2_p/","null","4","null","$594,274","$594,274","Single Family","1977","Other","No Data","Attached Garage","0.29 acres","null","7","5","8","null","No","null","null","$1,897"
"1572892601-128","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/801-Dorset-Way-Benicia-CA-94510/15681190_zpid/","Benicia, CA 94510","For sale","801 Dorset Way,","","","1,859","3","2","null","$699,000","Single Family","1987","Other","Central","Attached Garage","9,147 sqft","$3,348/mo","8","5","8","null","Composition","null","null","$7,673"
"1572892392-113","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/979-W-L-St-APT-30-Benicia-CA-94510/15689927_zpid/","Benicia, CA 94510","For sale","979 W L St APT 30,","2","https://www.zillow.com/benicia-ca/2_p/","900","2","1","$309,902","$309,900","Condo","1968","Other","Central","1 space","$378/month","$2,040/mo","6","5","8","Central","No","null","null","$1,673"
"1572892256-105","https://www.zillow.com/homes/Benicia-CA_rb/","","https://www.zillow.com/homedetails/735-Buchanan-St-APT-221-Benicia-CA-94510/15691057_zpid/","Benicia, CA 94510","For sale","735 Buchanan St APT 221,","2","https://www.zillow.com/benicia-ca/2_p/","846","2","1","$350,465","$348,500","Condo","1990","Other","None","Attached Garage, Detached Garage","$485/month","$1,883/mo","6","5","8","null","Composition","null","null","$1,749"
