web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572898618-679","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/259-Saint-Germain-Ln-Pleasant-Hill-CA-94523/18394927_zpid/","Pleasant Hill, CA 94523","For sale","259 Saint Germain Ln,","","","2,018","3","3","$905,053","$899,950","Single Family","1980","Forced air","Central","Single Family","6,490 sqft","null","9","6","9","No Data","null","null","null","null"
"1572898730-762","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/1809-Oak-Park-Blvd-Pleasant-Hill-CA-94523/18405834_zpid/","Pleasant Hill, CA 94523","For sale","1809 Oak Park Blvd,","","","1,709","4","2","$962,202","$969,900","Single Family","1948","Forced air","Central","Single Family","8,001 sqft","null","7","6","9","No Data","null","null","null","null"
"1572898629-685","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/1579-Shirley-Dr-Pleasant-Hill-CA-94523/18392641_zpid/","Pleasant Hill, CA 94523","For sale","1579 Shirley Dr,","","","1,042","3","1","$755,627","$739,000","Single Family","1950","Forced air","Central","Single Family","7,501 sqft","$3,000/mo","5","6","9","{""targetDiv"":""gpt-ad-2e014252-96ee-4317-a1e5-481a7f10b81f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1579 Shirley Dr"",""bd"":""3"",""fsbid"":""17077"",""city"":""Pleasant_Hill"",""proptp"":""sfh"",""pid"":""18392641"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""6865096254005862317"",""sqftrange"":""1000-1499"",""price"":""739000"",""sqft"":""1042"",""posting_url"":""https://www.redfin.com/syndicate/x/bridgemls/40884745"",""mlong"":""-122.061856"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94523"",""mlat"":""37.960606"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS37m4o37j5w5h1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Gregory_Gardens"",""yrblt"":""1940-1959"",""zestimate"":""755627"",""premieragent"":""no""}}","null","null","null","null"
"1572898714-752","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/2180-Geary-Rd-APT-36-Pleasant-Hill-CA-94523/18406960_zpid/","Pleasant Hill, CA 94523","For sale","2180 Geary Rd APT 36,","","","855","2","1","null","$399,000","Condo","1962","Baseboard","Wall","Condo","$409/month","$2,275/mo","7","6","9","{""targetDiv"":""gpt-ad-cb26704f-2f4f-42ef-a5d0-49d019d021e1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 36"",""aamgnrc1"":""2180 Geary Rd"",""bd"":""2"",""fsbid"":""9457"",""city"":""Pleasant_Hill"",""proptp"":""cnd"",""pid"":""18406960"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-490876518930626817"",""sqftrange"":""500-999"",""price"":""399000"",""sqft"":""855"",""posting_url"":""https://www.sothebysrealty.com/id/lbmhxm"",""mlong"":""-122.084887"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94523"",""mlat"":""37.926407"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7yps710yhc6w0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""416695"",""premieragent"":""no""}}","null","null","null","null"
"1572898599-671","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/15-Village-Square-Pl-Pleasant-Hill-CA-94523/18388445_zpid/","Pleasant Hill, CA 94523","For sale","15 Village Square Pl,","","","2,307","4","3","$788,052","$788,000","Single Family","1999","Forced air","Central","Single Family","2,700 sqft","$3,500/mo","3","6","4","{""targetDiv"":""gpt-ad-b40f72ed-2995-4242-a71a-835ba79cbe44"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""15 Village Square Pl"",""bd"":""4"",""fsbid"":""15263"",""city"":""Pleasant_Hill"",""proptp"":""sfh"",""pid"":""18388445"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-2359852842303640062"",""sqftrange"":""2000-2499"",""price"":""788000"",""sqft"":""2307"",""posting_url"":""http://www.DarrellHoh.com"",""mlong"":""-122.054678"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94523"",""mlat"":""37.940153"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ilq6y41358p0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1990-1999"",""zestimate"":""788052"",""premieragent"":""no""}}","null","null","null","null"
"1572898675-716","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/1915-Buttner-Rd-Pleasant-Hill-CA-94523/50918128_zpid/","Pleasant Hill, CA 94523","Pre-foreclosure / auction","1915 Buttner Rd,","","","3,400","5","3","$1,861,466","$1,861,466","Single Family","1957","Forced air, Other","Central","Single Family","1.94 acres","null","8","6","9","{""targetDiv"":""gpt-ad-5bbd37ac-f609-45eb-97b3-78c8d10f56f7"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94523"",""aamgnrc1"":""1915 Buttner Rd"",""mlat"":""37.952268"",""bd"":""5"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6e6kwkreisu90000000000.jpg"",""zusr"":""true"",""city"":""Pleasant_Hill"",""proptp"":""sfh"",""pid"":""50918128"",""price_band"":""z1m"",""yrblt"":""1940-1959"",""zestimate"":""1919038"",""lot"":""6"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""4344685756360106087"",""premieragent"":""no"",""sqftrange"":""3000-3499"",""price"":""1890000"",""sqft"":""3400"",""posting_url"":"""",""mlong"":""-122.095672"",""state"":""CA"",""prange"":""1_5-1_999m""}}","null","null","null","null"
"1572898585-664","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/170-Cleaveland-Rd-Pleasant-Hill-CA-94523/18388874_zpid/","Pleasant Hill, CA 94523","For sale","170 Cleaveland Rd,","2","https://www.zillow.com/pleasant-hill-ca/2_p/","1,581","2","2","$987,218","$995,000","Single Family","1946","Other","None","Single Family","0.55 acres","$3,000/mo","8","6","9","{""targetDiv"":""gpt-ad-b960c5e6-16c7-4f10-bfde-6debab17d1bd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""170 Cleaveland Rd"",""bd"":""2"",""fsbid"":""13599"",""city"":""Pleasant_Hill"",""proptp"":""sfh"",""pid"":""18388874"",""lot"":""4"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-3809889069768614150"",""sqftrange"":""1500-1999"",""price"":""995000"",""sqft"":""1581"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/170-cleaveland-rd-pleasant-hill-94523/pid-2168984349?lead=MemberKey%3D1018100%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.064366"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94523"",""mlat"":""37.94152"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb1vlt8tzciy30000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1940-1959"",""zestimate"":""987218"",""premieragent"":""no""}}","null","null","null","null"
"1572898645-693","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/8-Royston-Walk-Pleasant-Hill-CA-94523/18391961_zpid/","Pleasant Hill, CA 94523","For sale","8 Royston Walk,","","","1,379","2","2","$579,726","$575,000","Condo","1981","Forced air","Central","Condo","$508/month","null","9","6","9","{""targetDiv"":""gpt-ad-4e394e4d-ddbd-436a-b869-9c07c26900bc"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""8 Royston Walk"",""bd"":""2"",""fsbid"":""14106"",""city"":""Pleasant_Hill"",""proptp"":""cnd"",""pid"":""18391961"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""1729869331241062187"",""sqftrange"":""1000-1499"",""price"":""575000"",""oh"":""yes"",""sqft"":""1379"",""posting_url"":""http://www.cherrywade.com"",""mlong"":""-122.088392"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94523"",""mlat"":""37.956513"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvkfiy74ndyhy0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""579726"",""premieragent"":""no""}}","null","null","null","null"
"1572898589-666","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/800-Golf-Club-Cir-Pleasant-Hill-CA-94523/18393723_zpid/","Pleasant Hill, CA 94523","Lot/land","800 Golf Club Cir,","2","https://www.zillow.com/pleasant-hill-ca/2_p/","null","4,673 sqft","null","None","$349,000","null","null","null","null","null","null","null","9","6","9","{""targetDiv"":""gpt-ad-f6a04ffd-9804-4254-8b14-c8bf2e27a209"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94523"",""aamgnrc1"":""800 Golf Club Cir"",""mlat"":""37.97464"",""bd"":""2"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISegd1vh2whc2m1000000000.jpg"",""zusr"":""true"",""city"":""Pleasant_Hill"",""proptp"":""lot"",""pid"":""18393723"",""yrblt"":""1920-1939"",""lot"":""1"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-508366618275159737"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""349000"",""sqft"":""750"",""posting_url"":""http://RealtyServicesNetwork.com"",""mlong"":""-122.080687"",""state"":""CA"",""prange"":""300-349k""}}","null","null","null","null"
"1572898602-673","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/23-Saint-Julie-Ct-Pleasant-Hill-CA-94523/18394959_zpid/","Pleasant Hill, CA 94523","For sale","23 Saint Julie Ct,","","","2,405","4","3","$1,008,628","$998,000","Single Family","1980","Forced air","Central","Single Family","5,850 sqft","$3,900/mo","9","6","9","{""targetDiv"":""gpt-ad-9608725a-4805-4f65-9d3b-d6f7eaf27559"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""23 Saint Julie Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""Pleasant_Hill"",""proptp"":""sfh"",""pid"":""18394959"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""6392911275796297705"",""sqftrange"":""2000-2499"",""price"":""998000"",""oh"":""yes"",""sqft"":""2405"",""posting_url"":""http://www.laurawucher.com"",""mlong"":""-122.08645"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94523"",""mlat"":""37.974058"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbrcs3eezd501000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Diablo_Valley_Estates"",""yrblt"":""1980-1989"",""zestimate"":""1008628"",""premieragent"":""no""}}","null","null","null","null"
"1572898681-721","https://www.zillow.com/homes/pleasant-hill,-ca_rb/","","https://www.zillow.com/homedetails/405-Scottsdale-Rd-Pleasant-Hill-CA-94523/18393230_zpid/","Pleasant Hill, CA 94523","For sale","405 Scottsdale Rd,","","","1,425","3","3","$579,977","$579,000","Townhouse","1973","Forced air","Central","Townhouse","1,014 sqft","null","6","6","9","{""targetDiv"":""gpt-ad-7ea23c98-3b0f-446f-b9fd-7a1a01b7b08c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""405 Scottsdale Rd"",""bd"":""3"",""fsbid"":""14106"",""city"":""Pleasant_Hill"",""proptp"":""twn"",""pid"":""18393230"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-5621728742087513140"",""sqftrange"":""1000-1499"",""price"":""579000"",""sqft"":""1425"",""posting_url"":""http://sherryhutchens.com"",""mlong"":""-122.073418"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94523"",""mlat"":""37.976784"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjjm1deb89pdn0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Camelback"",""yrblt"":""1970-1979"",""zestimate"":""579977"",""premieragent"":""no""}}","null","null","null","null"
