web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572906096-5239","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/3112-Ludlow-Ct-San-Jose-CA-95148/19803847_zpid/","San Jose, CA 95148","For sale","3112 Ludlow Ct,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,538","4","2","$938,693","$937,000","Single Family","1972","Forced air","Central","Single Family","5,998 sqft","$3,550/mo","5","4","9","{""targetDiv"":""gpt-ad-99ff4f7e-1419-4d77-94b7-e16ae7569dc3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3112 Ludlow Ct"",""bd"":""4"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19803847"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-6463207430456479246"",""sqftrange"":""1500-1999"",""price"":""937000"",""sqft"":""1538"",""posting_url"":""http://www.donselIinglhomes.com"",""mlong"":""-121.800047"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95148"",""mlat"":""37.316475"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS72dty93hgza71000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Evergreen"",""yrblt"":""1970-1979"",""zestimate"":""938693"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","","","","","","","","","","","","","","","",""
"1572904640-4052","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/2031-Starfish-Ct-San-Jose-CA-95148/19730966_zpid/","San Jose, CA 95148","Pre-foreclosure","2031 Starfish Ct,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","null","3","null","$599,980","$599,980","Single Family","1975","Other","No Data","Single Family","7,500 sqft","null","5","4","6","{""targetDiv"":""gpt-ad-513e10db-6218-4f1e-890a-63a2f00ea5db"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2031 Starfish Ct"",""bd"":""3"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19730966"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""7619212029403550119"",""sqftrange"":""1000-1499"",""price"":""722868"",""sqft"":""1106"",""posting_url"":"""",""mlong"":""-121.808712"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95148"",""mlat"":""37.341548"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""hood"":""East_San_Jose"",""yrblt"":""1970-1979"",""zestimate"":""722868"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","NEXT","https://www.zillow.com/san-jose-ca/19_p/","",""
"1572907969-6644","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/4137-Leigh-Ave-San-Jose-CA-95124/19674522_zpid/","San Jose, CA 95124","For sale","4137 Leigh Ave,","","","3","https://www.zillow.com/san-jose-ca/3_p/","","","","","1,016","3","1","$988,893","$988,888","Single Family","1962","Forced air","Central","Single Family","5,998 sqft","$3,500/mo","9","9","9","{""targetDiv"":""gpt-ad-ea5dca38-d1e8-4fd2-9a39-92696d6717b6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4137 Leigh Ave"",""bd"":""3"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19674522"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-1464153931610030894"",""sqftrange"":""1000-1499"",""price"":""988888"",""oh"":""yes"",""sqft"":""1016"",""posting_url"":""http://www.sellbuyhome.com"",""mlong"":""-121.922096"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95124"",""mlat"":""37.257081"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbhblgoa98cqq0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Cambrian_Park"",""yrblt"":""1960-1969"",""zestimate"":""988893"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906101-5244","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/2269-Chesley-Dr-San-Jose-CA-95130/19658768_zpid/","San Jose, CA 95130","For sale","2269 Chesley Dr,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,230","3","2","$1,255,219","$1,295,000","Single Family","1963","Forced air","No Data","Single Family","5,828 sqft","$3,600/mo","7","7","8","{""targetDiv"":""gpt-ad-e6446994-0070-48c2-8378-19b876e7f6fe"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2269 Chesley Dr"",""bd"":""3"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19658768"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5102023161609414258"",""sqftrange"":""1000-1499"",""price"":""1295000"",""sqft"":""1230"",""posting_url"":"""",""mlong"":""-121.983452"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95130"",""mlat"":""37.280887"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnmbyaxm32egv1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""West_San_Jose"",""yrblt"":""1960-1969"",""zestimate"":""1255219"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","","","","","","","","","","","","","","","",""
"1572905409-4688","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/7458-Tulare-Hill-Rd-San-Jose-CA-95139/19841578_zpid/","San Jose, CA 95139","For sale","7458 Tulare Hill Rd,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,392","2","3","$659,956","$659,950","Townhouse","1982","Forced air","Central","Townhouse","2,042 sqft","$3,150/mo","5","6","8","{""targetDiv"":""gpt-ad-0220b143-2b93-46ba-8212-2a60916749db"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7458 Tulare Hill Rd"",""bd"":""2"",""fsbid"":""16701"",""city"":""San_Jose"",""proptp"":""twn"",""pid"":""19841578"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""985357203166319403"",""sqftrange"":""1000-1499"",""price"":""659950"",""sqft"":""1392"",""posting_url"":"""",""mlong"":""-121.759605"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""95139"",""mlat"":""37.22738"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISblq7n5x143c50000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Santa_Teresa"",""yrblt"":""1980-1989"",""zestimate"":""659956"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","","","","","","","","","",""
"1572905978-5146","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/3556-Sweigert-Rd-San-Jose-CA-95132/19777563_zpid/","San Jose, CA 95132","For sale","3556 Sweigert Rd,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","5,118","4","5","$2,782,297","$2,900,000","Single Family","2000","Forced air","Central","Single Family","0.65 acres","$6,582/mo","7","7","9","{""targetDiv"":""gpt-ad-f69ea195-d75f-4771-b840-864dde8cb4b7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3556 Sweigert Rd"",""bd"":""4"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19777563"",""lot"":""4"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""5113409985333753140"",""sqftrange"":""5000-5999"",""price"":""2900000"",""oh"":""yes"",""sqft"":""5118"",""posting_url"":""http://www.CGProp.us"",""mlong"":""-121.845719"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""95132"",""mlat"":""37.413156"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjv7azh9z0cjq0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Berryessa"",""yrblt"":""2000-2009"",""zestimate"":""2782297"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","","","","","","","","","","","","","",""
"1572905589-4840","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/1573-Hill-Ave-San-Jose-CA-95125/19681107_zpid/","San Jose, CA 95125","Auction","1573 Hill Ave,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","null","2","null","null","$945,446","Single Family","1930","None","None","Single Family","6,098 sqft","$3,550/mo","5","6","7","{""targetDiv"":""gpt-ad-d7a4a737-a7f1-41ac-bed2-177df1e2778d"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95125"",""aamgnrc1"":""1573 Hill Ave"",""mlat"":""37.302355"",""bd"":""2"",""fsbid"":""16886"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb13sfoby2ucc0000000000.jpg"",""zusr"":""true"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19681107"",""hood"":""Willow_Glen"",""yrblt"":""1920-1939"",""lot"":""2"",""listtp"":""buy_foreclosure"",""zguidh"":""6917559249601031006"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""945446"",""sqft"":""1300"",""posting_url"":""http://www.auction.com/details/1573-hill-ave-san-jose-ca-95125-2823038-e_14067/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-121.892609"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","","","","","","","","","",""
"1572904636-4049","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/419-Mill-Pond-Dr-419-San-Jose-CA-95125/2083777246_zpid/","San Jose, CA 95125","For sale","419 Mill Pond Dr # 419,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,536","2","2","$281,265","$279,900","Mobile / Manufactured","1978","Gas","Other","Mobile / Manufactured","$182","$3,231/mo","6","6","null","{""targetDiv"":""gpt-ad-6377347e-1c17-4d38-927a-46db9ce3109b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 419"",""aamgnrc1"":""419 Mill Pond Dr"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""mm"",""pid"":""2083777246"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5787187989395912573"",""sqftrange"":""1500-1999"",""price"":""279900"",""sqft"":""1536"",""posting_url"":""http://www.toddsu.com"",""mlong"":""-121.867673"",""state"":""CA"",""prange"":""250-299k"",""zip"":""95125"",""mlat"":""37.293437"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3b1jsl6sgdx41000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Fairgrounds"",""yrblt"":""1970-1979"",""zestimate"":""281265"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","NEXT","https://www.zillow.com/san-jose-ca/19_p/","",""
"1572905386-4670","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/631-Rocking-Horse-Ct-San-Jose-CA-95123/19820917_zpid/","San Jose, CA 95123","For sale","631 Rocking Horse Ct,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","3,910","5","4","$2,071,183","$2,100,000","Single Family","1980","Forced air","Central, Wall","Single Family","0.79 acres","$5,750/mo","7","8","9","{""targetDiv"":""gpt-ad-7a328024-aac5-46cd-8a95-185d938dbc68"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""631 Rocking Horse Ct"",""bd"":""5"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19820917"",""lot"":""5"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""8704088553141400032"",""sqftrange"":""3500-3999"",""price"":""2100000"",""sqft"":""3910"",""posting_url"":"""",""mlong"":""-121.82831"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""95123"",""mlat"":""37.227317"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf8fdnucycnx00000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Blossom_Valley"",""yrblt"":""1980-1989"",""zestimate"":""2071183"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","","","","","","","",""
"1572905399-4680","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/173-Clayton-Ave-San-Jose-CA-95110/19574260_zpid/","San Jose, CA 95110","Pre-foreclosure / auction","173 Clayton Ave,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","2,258","6","4","$880,293","$880,293","Multi Family","1920","Forced air","Central","Multi Family","null","null","3","3","7","{""targetDiv"":""gpt-ad-a78268bc-3917-4448-b098-9da1efbc77cf"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""173 Clayton Ave"",""bd"":""6"",""city"":""San_Jose"",""proptp"":""mfh"",""pid"":""19574260"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""8624555923579077736"",""sqftrange"":""2000-2499"",""price"":""1060595"",""sqft"":""2258"",""posting_url"":"""",""mlong"":""-121.899661"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95110"",""mlat"":""37.343084"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyv2rmocrkmvc0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Downtown"",""yrblt"":""1920-1939"",""zestimate"":""1060595"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","","","","","","","","","",""
"1572906749-5768","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/281-Chateau-La-Salle-Dr-281-San-Jose-CA-95111/2104074800_zpid/","San Jose, CA 95111","For sale","281 Chateau La Salle Dr # 281,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,740","3","2","$351,932","$349,000","Mobile / Manufactured","2002","Forced air","Central","Mobile / Manufactured","$201","null","6","6","null","{""targetDiv"":""gpt-ad-95fcaee1-9b68-42bd-8e40-aad84aad02f6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 281"",""aamgnrc1"":""281 Chateau La Salle Dr"",""bd"":""3"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""mm"",""pid"":""2104074800"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""3094975216932751913"",""sqftrange"":""1500-1999"",""price"":""349000"",""sqft"":""1740"",""posting_url"":"""",""mlong"":""-121.858532"",""state"":""CA"",""prange"":""300-349k"",""zip"":""95111"",""mlat"":""37.29259"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS72pyev6rnfjw0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Fairgrounds"",""yrblt"":""2000-2009"",""zestimate"":""351932"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
"1572904701-4112","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/988-Summerplace-Dr-San-Jose-CA-95122/19717458_zpid/","San Jose, CA 95122","For sale","988 Summerplace Dr,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,124","2","2","$540,058","$539,000","Condo","1992","Forced air","Central","Condo","$489/month","$2,800/mo","7","3","6","{""targetDiv"":""gpt-ad-90d9ccc7-36b5-46b2-be14-bfbd3f2c9fb5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""988 Summerplace Dr"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""19717458"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-1893108239220018008"",""sqftrange"":""1000-1499"",""price"":""539000"",""sqft"":""1124"",""posting_url"":"""",""mlong"":""-121.843714"",""state"":""CA"",""prange"":""500-599k"",""zip"":""95122"",""mlat"":""37.318786"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6z5gvl23ps21000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""East_San_Jose"",""yrblt"":""1990-1999"",""zestimate"":""540058"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","NEXT","https://www.zillow.com/san-jose-ca/19_p/","",""
"1572904952-4317","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/community/avenue-one-lexington/2085518144_zpid/","San Jose, CA 95123","New construction","Buildable plan: Townhome C.1, Avenue One   Lexington,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,649","3","3","$780,830","$794,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","7","6","{""targetDiv"":""gpt-ad-9b28980d-3d35-4bfb-9c8c-ac94ff7aa8e2"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2V8S74"",""aamgnrc1"":""5951 Sunstone Dr"",""bd"":""3"",""fsbid"":""11527"",""city"":""San_Jose"",""proptp"":""twn"",""pid"":""2085518144"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""794880"",""sqft"":""1649"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/san-jose/avenue-one/lexington?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_avenue-one-lexington"",""state"":""CA"",""mlong"":""-121.798"",""cnty"":""Sonoma"",""prange"":""700-799k"",""zip"":""95123"",""mlat"":""37.242"",""plid"":""1541946"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISalidqtj52i980000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Santa_Teresa"",""yrblt"":""2010-2019"",""zestimate"":""780830"",""premieragent"":""no"",""builderChatId"":""11527-814442"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","","","",""
