web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572908637-1564","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/440-March-Ave-Healdsburg-CA-95448/15745214_zpid/","Healdsburg, CA 95448","For sale","440 March Ave,","","","","","","","3,530","2","1","null","$1,200,000","Multi Family","1974","No Data","No Data","2 spaces","$340","$2,225/mo","3","4","7","null","Composition","null","null","$8,976"
"1572907865-1346","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/2653-S-Fitch-Mountain-Rd-Healdsburg-CA-95448/15817954_zpid/","Healdsburg, CA 95448","For sale","2653 S Fitch Mountain Rd,","","","","","","","616","1","1","null","$425,000","Single Family","1932","Wall","No Data","Detached Garage","4,791 sqft","$2,000/mo","3","4","7","null","Composition","null","null","$4,593"
"1572908164-1443","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/5364-Palmer-Creek-Rd-Healdsburg-CA-95448/2085988641_zpid/","Healdsburg, CA 95448","Lot/land","5364 Palmer Creek Rd,","","","","","","","null","73 acres","null","null","$999,000","null","null","null","null","null","null","$2,500/mo","6","null","null","null","Residence/Teardown, Shed, Misc Bldg(s)","Recreation, Agricultural, Plantable","Cable TBD, Propane, Phone TBD, Elec Not Available, Phone not Avail","null"
"1572904721-988","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/426-North-St-UNIT-15-Healdsburg-CA-95448/65801712_zpid/","Healdsburg, CA 95448","For sale","426 North St UNIT 15,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","725","2","1","$393,764","$398,000","Condo","1972","None","No Data","No Data","$299/month","$2,050/mo","3","4","7","null","No","null","null","$4,249"
"1572903731-680","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1051-S-Fitch-Mountain-Rd-Healdsburg-CA-95448/2084230409_zpid/","Healdsburg, CA 95448","Lot/land","1051 S Fitch Mountain Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","0.86 acres","null","None","$650,000","null","null","null","null","null","null","$2,400/mo","3","4","7","null","null","null","Elec @ Pole, Gas in Street","null"
"1572907734-1298","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1503-Lupine-Rd-Healdsburg-CA-95448/15745270_zpid/","Healdsburg, CA 95448","For sale","1503 Lupine Rd,","","","","","","","2,440","4","3","$1,078,133","$1,110,000","Single Family","1948","Forced air","Central","2 spaces","0.28 acres","$3,511/mo","3","4","7","Central","Composition","null","null","$9,586"
"1572903669-661","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1034-Maxwell-St-Healdsburg-CA-95448/15746313_zpid/","Healdsburg, CA 95448","For sale","1034 Maxwell St,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","1,969","3","3","$1,160,294","$1,195,000","Single Family","1985","Forced air","Central","2 spaces","8,276 sqft","$3,955/mo","3","4","7","null","Composition","null","null","$11,022"
"1572904758-1002","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/6351-W-Dry-Creek-Rd-LOT-6620-Healdsburg-CA-95448/2087795743_zpid/","Healdsburg, CA 95448","For sale","6351 W Dry Creek Rd LOT 6620,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","--","8","4","None","$14,995,000","Single Family","1954","No Data","No Data","No Data","106 acres","$3,995/mo","3","4","7","null","No","null","null","null"
"1572903781-690","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/11500-Chalk-Hill-Rd-Healdsburg-CA-95448/2084951740_zpid/","Healdsburg, CA 95448","Lot/land","11500 Chalk Hill Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","20 acres","null","null","$2,295,000","null","null","null","null","null","null","$2,250/mo","7","null","null","null","Hills, Forest/Woods, Mountain, Vineyard, Ridge","null","Propane","null"
"1572907679-1283","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/2580-S-Fitch-Mountain-Rd-Healdsburg-CA-95448/15817940_zpid/","Healdsburg, CA 95448","For sale","2580 S Fitch Mountain Rd,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","824","2","1","$475,108","$490,000","Single Family","1927","Wall","No Data","4 spaces","2,448 sqft","$2,400/mo","3","4","7","null","No","null","null","$2,802"
"1572907966-1377","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/512-Prince-Ave-Healdsburg-CA-95448/15744294_zpid/","Healdsburg, CA 95448","For sale","512 Prince Ave,","","","","","","","3,570","8","4","$1,450,633","$1,500,000","Multi Family","1968","None","No Data","No Data","$420","$2,500/mo","3","4","7","null","No","null","null","$5,614"
"1572905012-1089","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/396-Foreman-Ln-LOT-398-Healdsburg-CA-95448/2085881577_zpid/","Healdsburg, CA 95448","For sale","396 Foreman Ln LOT 398,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","1,348","2","2","None","$2,795,000","Single Family","1940","No Data","No Data","No Data","9.9 acres","$2,500/mo","6","null","null","null","Composition","null","null","null"
"1572903871-715","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/4579-Mill-Creek-Rd-Healdsburg-CA-95448/2090417856_zpid/","Healdsburg, CA 95448","Lot/land","4579 Mill Creek Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","11.66 acres","null","None","$675,000","null","null","null","null","null","null","$2,305/mo","6","null","null","null","Panoramic, Forest/Woods, Mountain","null","Elec Avail","null"
"1572908450-1501","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/8796-8820-Mill-Creek-Rd-Healdsburg-CA-95448/2082526471_zpid/","Healdsburg, CA 95448","For sale","8796 8820 Mill Creek Rd,","","","","","","","2,635","2","2","$642,978","$655,000","Single Family","1957","No Data","No Data","No Data","10 acres","null","6","null","null","null","No","null","null","null"
"1572908679-1578","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1708-Latigo-Ln-Healdsburg-CA-95448/51604342_zpid/","Healdsburg, CA 95448","For sale","1708 Latigo Ln,","","","","","","","2,211","4","3","$851,565","$869,000","Single Family","1999","Forced air","Central","2 spaces","4,791 sqft","$3,300/mo","3","4","7","null","Composition","null","null","$8,334"
"1572908225-1464","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/336-Piper-St-Healdsburg-CA-95448/15746281_zpid/","Healdsburg, CA 95448","For sale","336 Piper St,","","","","","","","1,180","2","2","$573,749","$585,000","Condo","1993","None","No Data","Carport","$385/month","$2,500/mo","3","4","7","null","Composition","null","null","$6,902"
"1572907711-1295","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/105-Fitch-St-Healdsburg-CA-95448/15744732_zpid/","Healdsburg, CA 95448","For sale","105 Fitch St,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","2,020","4","2","$1,729,584","$1,775,000","Single Family","1869","Forced air","Central","Carport","8,712 sqft","$5,897/mo","3","4","7","null","Composition","null","null","$12,608"
"1572904253-832","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/120-Presidential-Cir-Healdsburg-CA-95448/15818542_zpid/","Healdsburg, CA 95448","Pre-foreclosure","120 Presidential Cir,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","2","null","$392,271","$392,271","Single Family","1988","None","No Data","No Data","4,791 sqft","null","3","4","7","null","No","null","null","$2,883"
"1572904150-793","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/436-North-St-UNIT-8-Healdsburg-CA-95448/15746352_zpid/","Healdsburg, CA 95448","For sale","436 North St UNIT 8,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","756","2","1","null","$385,000","Condo","1972","Wall","No Data","No Data","$325/month","$1,950/mo","3","4","7","null","Composition","null","null","$4,609"
"1572903692-668","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/0-Chalk-Hill-Rd-Healdsburg-CA-95448/2103156048_zpid/","Healdsburg, CA 95448","Lot/land","0 Chalk Hill Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","43.06 acres","null","None","$1,950,000","null","null","null","null","null","null","$2,375/mo","7","null","null","null","Hills, Panoramic, Vineyard, Valley, City, Lights","null","Elec Avail, Propane","null"
"1572904122-780","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/2456-N-Fitch-Mountain-Rd-Healdsburg-CA-95448/96053200_zpid/","Healdsburg, CA 95448","Lot/land","2456 N Fitch Mountain Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","0.25 acres","null","null","$49,000","null","null","null","null","null","null","null","3","4","7","null","Forest/Woods","null","Elec @ Street","$533"
"1572908413-1487","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/9745-Pine-Flat-Rd-Healdsburg-CA-95448/2082547993_zpid/","Healdsburg, CA 95448","Lot/land","9745 Pine Flat Rd,","","","","","","","null","-- sqft","null","None","$449,000","null","null","null","null","null","null","$2,800/mo","6","5","null","null","Hills, Panoramic, Forest/Woods, Mountain, Valley, Greenbelt, Canyon, Ridge","Misc Bldg(s), Corral","Elec Not Available","null"
"1572908183-1450","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/200-Foss-Creek-Cir-APT-D-Healdsburg-CA-95448/83156467_zpid/","Healdsburg, CA 95448","For sale","200 Foss Creek Cir APT D,","","","","","","","700","1","1","$394,782","$399,000","Condo","1988","No Data","No Data","1 space","$395/month","$1,750/mo","3","4","7","null","Composition","null","null","$5,826"
"1572904463-906","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/8349-W-Dry-Creek-Rd-Healdsburg-CA-95448/2087788100_zpid/","Healdsburg, CA 95448","For sale","8349 W Dry Creek Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","704","1","1","None","$975,000","Single Family","1962","No Data","No Data","No Data","15.35 acres","$1,900/mo","6","null","null","null","Composition","null","null","null"
"1572904787-1012","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/2787-N-Fitch-Mountain-Rd-Healdsburg-CA-95448/15817945_zpid/","Healdsburg, CA 95448","For sale","2787 N Fitch Mountain Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","1,089","2","1","$556,761","$575,000","Single Family","1947","Other","No Data","2 spaces","3,049 sqft","$2,500/mo","3","4","7","null","Composition","null","null","$6,309"
"1572904327-864","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/604-Coghlan-Rd-Healdsburg-CA-95448/54787409_zpid/","Healdsburg, CA 95448","For sale","604 Coghlan Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","3,460","4","4","$2,353,672","$2,495,000","Single Family","2008","Other","No Data","2 spaces","0.47 acres","$8,049/mo","3","4","7","null","No","null","null","$15,734"
"1572908069-1412","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/304-Orchard-St-Healdsburg-CA-95448/15745980_zpid/","Healdsburg, CA 95448","For sale","304 Orchard St,","","","","","","","1,150","2","2","$675,540","$685,000","Single Family","1977","None","No Data","2 spaces","4,000 sqft","$2,800/mo","3","4","7","null","No","null","null","$6,541"
"1572907772-1312","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/405-1st-St-Healdsburg-CA-95448/15744390_zpid/","Healdsburg, CA 95448","Pre-foreclosure","405 1st St,","","","","","","","null","2","null","$444,248","$444,248","Single Family","1920","None","No Data","1 space","4,356 sqft","null","3","4","7","null","No","null","null","$1,042"
"1572904970-1075","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/97-Kennedy-Ln-SPC-12-Healdsburg-CA-95448/2083839516_zpid/","Healdsburg, CA 95448","For sale","97 Kennedy Ln SPC 12,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","1,041","2","2","$360,601","$365,000","Condo","2005","No Data","No Data","No Data","$119/month","$2,295/mo","3","4","7","null","Composition","null","null","null"
"1572907692-1287","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/15000-Chalk-Hill-Rd-Healdsburg-CA-95448/15831303_zpid/","Healdsburg, CA 95448","For sale","15000 Chalk Hill Rd,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","1,976","4","4","$2,266,162","$2,395,000","Single Family","1959","Other","Central","3 spaces","5 acres","$3,750/mo","7","null","null","null","No","null","null","$13,965"
"1572904943-1066","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1131-Sunnyside-Dr-Healdsburg-CA-95448/15746322_zpid/","Healdsburg, CA 95448","For sale","1131 Sunnyside Dr,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","3,742","4","4","$1,709,403","$1,799,950","Single Family","1989","None","No Data","4 spaces","0.55 acres","$5,862/mo","3","4","7","null","Composition","null","null","$11,046"
"1572908624-1558","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/322-Bailhache-Ave-Healdsburg-CA-95448/300263156_zpid/","Healdsburg, CA 95448","Lot/land","322 Bailhache Ave,","","","","","","","null","4.74 acres","null","None","$925,000","null","null","null","null","null","null","$2,300/mo","3","4","7","null","Vineyard","null","Other","$8,973"
"1572907567-1244","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/579-Fieldcrest-Dr-Healdsburg-CA-95448/15746068_zpid/","Healdsburg, CA 95448","For sale","579 Fieldcrest Dr,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","null","3","null","$685,557","$699,000","Single Family","1980","Forced air","Central","Attached Garage","4,791 sqft","$2,800/mo","3","4","7","null","No","null","null","$7,031"
"1572907836-1336","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/2771-N-Fitch-Mountain-Rd-Healdsburg-CA-95448/15817943_zpid/","Healdsburg, CA 95448","For sale","2771 N Fitch Mountain Rd,","","","","","","","784","1","1","null","$499,000","Single Family","1930","None","No Data","No Data","3,049 sqft","$2,129/mo","3","4","7","null","Composition","null","null","$1,542"
"1572907172-1154","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/913-Valley-View-Dr-Healdsburg-CA-95448/15818131_zpid/","Healdsburg, CA 95448","For sale","913 Valley View Dr,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","2,264","3","3","$876,190","$905,000","Single Family","1981","Forced air, Stove","Central","2 spaces","0.6 acres","$3,000/mo","3","4","7","null","Tile","null","null","$6,263"
"1572904589-945","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/729-University-St-Healdsburg-CA-95448/96068426_zpid/","Healdsburg, CA 95448","For sale","729 University St,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","1","null","$674,359","$699,000","Single Family","No Data","No Data","No Data","No Data","8,276 sqft","$2,850/mo","3","4","7","null","No","null","null","$4,158"
"1572907536-1234","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/316-Pine-Cir-Healdsburg-CA-95448/15745571_zpid/","Healdsburg, CA 95448","For sale","316 Pine Cir,","2","https://www.zillow.com/healdsburg-ca/2_p/","","","","","1,266","2","2","$519,816","$525,000","Single Family","1971","Forced air","Central","2 spaces","5,227 sqft","$2,450/mo","3","4","7","null","Composition","null","null","$5,196"
"1572904549-936","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/2826-Hilltop-Rd-Healdsburg-CA-95448/2084235274_zpid/","Healdsburg, CA 95448","Lot/land","2826 Hilltop Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","5.44 acres","null","None","$375,000","null","null","null","null","null","null","$2,305/mo","3","4","7","null","Residential","null","Elec Avail, Gas not Avail","null"
"1572904102-773","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/421-W-North-St-LOT-B-Healdsburg-CA-95448/2084462618_zpid/","Healdsburg, CA 95448","Lot/land","421 W North St LOT B,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","10.84 acres","null","None","$1,295,000","null","null","null","null","null","null","$2,400/mo","3","4","7","null","Hills, Panoramic, Mountain, Vineyard, Valley, City","Shed","City, Gas Avail, Elec Avail","null"
"1572903697-669","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/6620-W-Dry-Creek-Rd-Healdsburg-CA-95448/2084039065_zpid/","Healdsburg, CA 95448","Lot/land","6620 W Dry Creek Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","55.07 acres","null","None","$7,000,000","null","null","null","null","null","null","$2,300/mo","3","4","7","null","Residential, Vineyard, Agricultural, Plantable","Hills, Mountain, Vineyard, Valley","Elec Avail","null"
"1572908123-1430","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Healdsburg-CA-95448/2082686524_zpid/","Healdsburg, CA 95448","For sale","(undisclosed Address),","","","","","","","2,065","3","2","$812,759","$829,000","Single Family","2002","No Data","No Data","No Data","41.62 acres","null","6","null","null","null","No","null","null","null"
"1572904621-955","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1047-S-Fitch-Mountain-Rd-Healdsburg-CA-95448/15745352_zpid/","Healdsburg, CA 95448","For sale","1047 S Fitch Mountain Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","2,448","3","3","$1,980,040","$2,099,000","Single Family","1940","None","No Data","3 spaces","0.83 acres","$6,771/mo","3","4","7","null","Composition","null","null","$22,613"
"1572904044-754","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/546-Reed-Ct-Healdsburg-CA-95448/15744128_zpid/","Healdsburg, CA 95448","Lot/land","546 Reed Ct,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","5,662 sqft","null","None","$625,000","null","null","null","null","null","null","null","3","4","7","null","Residential","null","Cable Available, City, Phone Avail, Elec @ Street","$842"
"1572908471-1509","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/367-Orchard-St-Healdsburg-CA-95448/15745911_zpid/","Healdsburg, CA 95448","For sale","367 Orchard St,","","","","","","","1,488","2","2","$628,398","$649,000","Single Family","1977","None","No Data","2 spaces","3,920 sqft","$2,500/mo","3","4","7","null","Composition","null","null","$911"
"1572903919-725","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/128-Village-Oaks-Ct-Healdsburg-CA-95448/15819242_zpid/","Healdsburg, CA 95448","For sale","128 Village Oaks Ct,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","2,363","3","3","$1,300,535","$1,345,000","Single Family","1999","Other","No Data","2 spaces","0.38 acres","$4,444/mo","3","4","7","null","Composition","null","null","$7,288"
"1572908592-1548","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1084-Orchard-St-Healdsburg-CA-95448/15745890_zpid/","Healdsburg, CA 95448","For sale","1084 Orchard St,","","","","","","","1,404","2","2","$830,823","$849,000","Single Family","1977","Forced air, Other","Other","2 spaces","4,356 sqft","$2,800/mo","3","4","7","null","Composition","null","null","$7,607"
"1572903719-677","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/11260-Old-Redwood-Hwy-Windsor-CA-95492/300263100_zpid/","Windsor, CA 95492","Pre-foreclosure / auction","11260 Old Redwood Hwy,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","2","null","$691,458","$691,458","Single Family","1998","Other","No Data","No Data","10.88 acres","null","NA","3","7","null","No","null","null","$3,384"
"1572903713-675","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/3500-Sweetwater-Springs-Rd-Healdsburg-CA-95448/2103704822_zpid/","Healdsburg, CA 95448","Lot/land","3500 Sweetwater Springs Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","480 acres","null","None","$2,995,000","null","null","null","null","null","null","$2,500/mo","6","null","null","null","Pasture, Hills, Orchard, Panoramic, Forest/Woods, Mountain, Vineyard, Valley, Canyon, Ridge, Lights","null","Elec TBD","null"
"1572904088-770","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/17707-Rockpile-Rd-Healdsburg-CA-95448/2086380336_zpid/","Healdsburg, CA 95448","Lot/land","17707 Rockpile Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","39.11 acres","null","None","$325,000","null","null","null","null","null","null","$2,400/mo","3","4","7","null","Hills, Forest/Woods, Valley, Canyon, Ridge","Recreation","null","null"
"1572908665-1573","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/290-Appaloosa-Trl-Healdsburg-CA-95448/61205853_zpid/","Healdsburg, CA 95448","For sale","290 Appaloosa Trl,","","","","","","","2,432","4","3","$975,193","$995,000","Single Family","2001","No Data","No Data","2 spaces","0.3 acres","$3,252/mo","3","4","7","null","Composition","null","null","$10,101"
"1572903673-662","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/4885-Mill-Creek-Rd-Healdsburg-CA-95448/300263701_zpid/","Healdsburg, CA 95448","Foreclosed","4885 Mill Creek Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","--","null","null","null","Single Family","1970","None","No Data","No Data","51.88 acres","null","6","null","null","null","No","null","null","$5,977"
"1572907954-1372","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/225-East-St-Healdsburg-CA-95448/15744682_zpid/","Healdsburg, CA 95448","For sale","225 East St,","","","","","","","1,962","3","3","$1,175,890","$1,200,000","Single Family","1880","Forced air","Other","Off street","5,662 sqft","$2,600/mo","3","4","7","null","Composition","null","null","$7,866"
"1572904173-801","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/8820-Mill-Creek-Rd-Healdsburg-CA-95448/2083499704_zpid/","Healdsburg, CA 95448","Auction","8820 Mill Creek Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","--","null","null","$195,503","Single Family","No Data","No Data","No Data","No Data","No Data","$2,800/mo","6","null","null","null","No","null","null","null"
"1572907986-1383","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/924-Ridgeview-Dr-Healdsburg-CA-95448/15746242_zpid/","Healdsburg, CA 95448","For sale","924 Ridgeview Dr,","","","","","","","1,767","3","2","$774,842","$800,000","Single Family","1984","None","No Data","2 spaces","6,534 sqft","$3,000/mo","3","4","7","null","Composition","null","null","$3,120"
"1572903904-722","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/12135-Highway-128-Healdsburg-CA-95448/2113591211_zpid/","Healdsburg, CA 95448","Lot/land","12135 Highway 128,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","87.1 acres","null","None","$1,750,000","null","null","null","null","null","null","$2,700/mo","7","null","null","null","Single-Family, Agricultural","null","Gas Avail, Underground, Propane","null"
"1572903749-682","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Healdsburg-CA-95448/2084530182_zpid/","Healdsburg, CA 95448","Lot/land","(undisclosed Address),","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","39.15 acres","null","None","$1,300,000","null","null","null","null","null","null","null","7","null","null","null","Panoramic, Mountain, Vineyard, Valley, Ridge","null","Gas Avail, Phone Avail, Elec @ Street, Internet Available","null"
"1572903677-663","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/4543-Dry-Creek-Rd-Healdsburg-CA-95448/2088193916_zpid/","Healdsburg, CA 95448","Lot/land","4543 Dry Creek Rd,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","14.9 acres","null","None","$4,445,000","null","null","null","null","null","null","$2,300/mo","3","4","7","null","Forest/Woods, Vineyard, Valley","Shed","Elec @ Pole","null"
"1572903705-672","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/1581-Rosewood-Dr-Healdsburg-CA-95448/96066978_zpid/","Healdsburg, CA 95448","Lot/land","1581 Rosewood Dr,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","0.57 acres","null","None","$420,000","null","null","null","null","null","null","null","3","4","7","null","Residential, Single-Family","null","City, Elec @ Street, Gas in Street","$6,144"
"1572903687-667","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/283-Clear-Ridge-Dr-Healdsburg-CA-95448/250057942_zpid/","Healdsburg, CA 95448","Lot/land","283 Clear Ridge Dr,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","3.28 acres","null","None","$1,349,000","null","null","null","null","null","null","null","3","4","7","null","Hills","null","City","$1,393"
"1572904219-819","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/12200-Brooks-Rd-Windsor-CA-95492/2085263653_zpid/","Windsor, CA 95492","Lot/land","12200 Brooks Rd,","","","3","https://www.zillow.com/healdsburg-ca/3_p/","","","null","30.09 acres","null","None","$1,600,000","null","null","null","null","null","null","$2,400/mo","3","4","7","null","null","null","null","null"
"1572903850-705","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/11940-Old-Redwood-Hwy-Healdsburg-CA-95448/2143866127_zpid/","Healdsburg, CA 95448","For sale","11940 Old Redwood Hwy,","","","","","4","https://www.zillow.com/healdsburg-ca/4_p/","null","--","null","null","$1,699,000","Other","No Data","No Data","No Data","No Data","No Data","$2,600/mo","3","4","7","null","No","null","null","null"
"1572908081-1417","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/607-Johnson-St-Healdsburg-CA-95448/15744232_zpid/","Healdsburg, CA 95448","For sale","607 Johnson St,","","","","","","","3,354","5","3","$4,149,499","$4,400,000","Single Family","1884","None","No Data","Detached Garage","0.5 acres","$4,750/mo","3","4","7","null","Composition","null","null","$1,572"
"1572907761-1308","https://www.zillow.com/homes/healdsburg-CA_rb/","","https://www.zillow.com/homedetails/558-Powell-Ave-Healdsburg-CA-95448/15744854_zpid/","Healdsburg, CA 95448","For sale","558 Powell Ave,","","","","","","","1,092","3","2","$541,487","$549,000","Single Family","1957","None","No Data","2 spaces","7,840 sqft","$2,628/mo","3","4","7","null","Composition","null","null","$2,014"
