web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572901323-1905","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/178-Opal-Ave-Redwood-City-CA-94062/15573017_zpid/","Redwood City, CA 94062","Pre-foreclosure / auction","178 Opal Ave,","","","3","https://www.zillow.com/redwood-city-ca/3_p/","null","3","null","$1,436,014","$1,436,014","Single Family","1961","Other","No Data","Single Family","9,408 sqft","null","6","5","6","{""targetDiv"":""gpt-ad-c4a2b314-a788-44f1-834d-38629ca81fd9"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""178 Opal Ave"",""bd"":""3"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15573017"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""-2500162148211176973"",""sqftrange"":""2000-2499"",""price"":""1940560"",""sqft"":""2120"",""posting_url"":"""",""mlong"":""-122.24897"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94062"",""mlat"":""37.478117"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Eagle_Hill"",""yrblt"":""1960-1969"",""zestimate"":""1940560"",""premieragent"":""no""}}","null","null","null","null"
"1572901618-2214","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/470-Neptune-Dr-Redwood-City-CA-94065/15616946_zpid/","Redwood City, CA 94065","For sale","470 Neptune Dr,","","","","","2,221","5","3","$1,992,096","$1,900,000","Single Family","1969","Forced air","Central","Single Family","6,799 sqft","$5,600/mo","8","9","9","{""targetDiv"":""gpt-ad-1afb162f-b4aa-47b6-b92b-55fc26e410b0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""470 Neptune Dr"",""bd"":""5"",""fsbid"":""15050"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15616946"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""6699829740157980361"",""sqftrange"":""2000-2499"",""price"":""1900000"",""sqft"":""2221"",""posting_url"":""http://www.headforrealestate.com"",""mlong"":""-122.25075"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94065"",""mlat"":""37.528698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3z31rmi453v70000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Redwood_Shores"",""yrblt"":""1960-1969"",""zestimate"":""1992096"",""premieragent"":""no""}}","null","null","null","null"
"1572901776-2377","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/1614-Hudson-St-APT-203-Redwood-City-CA-94061/15636568_zpid/","Redwood City, CA 94061","For sale","1614 Hudson St APT 203,","","","","","606","1","1","null","$499,000","Condo","1964","Wall","None","Condo","$518/month","$2,499/mo","5","5","7","{""targetDiv"":""gpt-ad-afa0dfe0-95c2-43b6-a554-b27c6cae7283"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 203"",""aamgnrc1"":""1614 Hudson St"",""bd"":""1"",""fsbid"":""6038"",""city"":""Redwood_City"",""proptp"":""cnd"",""pid"":""15636568"",""lot"":""6"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-1813830642788513223"",""sqftrange"":""500-999"",""price"":""499000"",""sqft"":""606"",""posting_url"":""http://www.bhgre.com/property/1614-Hudson-St-Apt-203-Redwood-City-CA-94061/98189287/detail"",""mlong"":""-122.22446"",""state"":""CA"",""prange"":""450-499k"",""zip"":""94061"",""mlat"":""37.469004"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsi5v8rhro3s0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Palm"",""yrblt"":""1960-1969"",""zestimate"":""520853"",""premieragent"":""no""}}","null","null","null","null"
"1572901298-1883","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/120-El-Camino-Real-Redwood-City-CA-94062/2084357367_zpid/","Redwood City, CA 94062","Lot/land","120 El Camino Real,","","","3","https://www.zillow.com/redwood-city-ca/3_p/","null","0.46 acres","null","None","$5,700,000","null","null","null","null","null","null","$2,500/mo","7","6","null","{""targetDiv"":""gpt-ad-2058aa6c-249a-4942-a517-dad391d8aa1d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94062"",""aamgnrc1"":""120 El Camino Real"",""mlat"":""37.492687"",""bd"":""0"",""fsbid"":""3020"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjf7n0uohgz7c0000000000.jpg"",""zusr"":""true"",""city"":""Redwood_City"",""proptp"":""lot"",""pid"":""2084357367"",""hood"":""Edgewood_Park"",""lot"":""3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7605536515942425054"",""premieragent"":""no"",""price"":""5700000"",""posting_url"":""http://www.homeresearch.com/Listing/Detail/144186?src=zillow"",""mlong"":""-122.243707"",""state"":""CA"",""prange"":""5m-5_999m""}}","null","null","null","null"
"1572901340-1919","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/206-Sequoia-Ave-Redwood-City-CA-94061/15592866_zpid/","Redwood City, CA 94061","Pre-foreclosure","206 Sequoia Ave,","","","3","https://www.zillow.com/redwood-city-ca/3_p/","null","3","null","$1,255,748","$1,255,748","Single Family","1978","Other","No Data","Single Family","0.44 acres","null","5","5","7","{""targetDiv"":""gpt-ad-2050ce0f-169b-4288-91cd-35c8abf23e5e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""206 Sequoia Ave"",""bd"":""3"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15592866"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""1389142945638577936"",""sqftrange"":""1000-1499"",""price"":""1700000"",""sqft"":""1050"",""posting_url"":"""",""mlong"":""-122.227687"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94061"",""mlat"":""37.454346"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1696957"",""premieragent"":""no""}}","null","null","null","null"
"1572901544-2134","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/454-Buena-Vista-Ave-Redwood-City-CA-94061/15592783_zpid/","Redwood City, CA 94061","For sale","454 Buena Vista Ave,","2","https://www.zillow.com/redwood-city-ca/2_p/","","","3,190","5","6","$3,343,193","$3,398,000","Single Family","2019","Forced air","Central","Single Family","7,501 sqft","$6,000/mo","5","5","7","{""targetDiv"":""gpt-ad-bad9fa05-f8bd-4d76-8feb-a20c8b251540"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""454 Buena Vista Ave"",""bd"":""5"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15592783"",""lot"":""2"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""-4190825625670145007"",""sqftrange"":""3000-3499"",""price"":""3398000"",""sqft"":""3190"",""posting_url"":""http://www.johnshroyer.com"",""mlong"":""-122.221423"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94061"",""mlat"":""37.453197"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ei9szzgoxps0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""3343193"",""premieragent"":""no""}}","null","null","null","null"
"1572901666-2264","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/360-Quay-Ln-Redwood-City-CA-94065/15617049_zpid/","Redwood City, CA 94065","For sale","360 Quay Ln,","","","","","1,150","3","2","$1,636,294","$1,548,451","Single Family","1971","Forced air","Central","Single Family","6,930 sqft","$4,300/mo","8","9","9","{""targetDiv"":""gpt-ad-a341d18f-0b95-412e-baff-cf2991269677"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""360 Quay Ln"",""bd"":""3"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15617049"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""7580729305881100903"",""sqftrange"":""1000-1499"",""price"":""1548451"",""sqft"":""1150"",""posting_url"":"""",""mlong"":""-122.255304"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94065"",""mlat"":""37.528121"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33znoh3h7xa20000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Redwood_Shores"",""yrblt"":""1970-1979"",""zestimate"":""1636294"",""premieragent"":""no""}}","null","null","null","null"
"1572901747-2353","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/1614-Hudson-St-APT-304-Redwood-City-CA-94061/15636592_zpid/","Redwood City, CA 94061","For sale","1614 Hudson St APT 304,","","","","","389","--","1","$448,433","$425,000","Condo","1964","Electric","None","Condo","$437/month","$2,200/mo","5","5","7","{""targetDiv"":""gpt-ad-b6f64a3a-5ca2-4068-8385-22713019ee2f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 304"",""aamgnrc1"":""1614 Hudson St"",""bd"":""0"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""cnd"",""pid"":""15636592"",""lot"":""6"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""9205379210374529357"",""sqftrange"":""0-499"",""price"":""425000"",""sqft"":""389"",""posting_url"":""http://www.canasrealty.com"",""mlong"":""-122.22446"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94061"",""mlat"":""37.469004"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvoyjbfgj8q7e1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Palm"",""yrblt"":""1960-1969"",""zestimate"":""448433"",""premieragent"":""no""}}","null","null","null","null"
"1572901518-2102","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/2121-Jefferson-Ave-Redwood-City-CA-94062/15564926_zpid/","Redwood City, CA 94062","Auction","2121 Jefferson Ave,","2","https://www.zillow.com/redwood-city-ca/2_p/","","","null","3","null","null","$1,048,053","Single Family","1931","Other","No Data","Single Family","6,534 sqft","$4,200/mo","6","5","6","{""targetDiv"":""gpt-ad-82a0f5da-3b75-4885-a761-3f6a5c1a625d"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2121 Jefferson Ave"",""bd"":""3"",""fsbid"":""16886"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15564926"",""lot"":""2"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""-4197925511927525614"",""sqftrange"":""1000-1499"",""price"":""1048053"",""sqft"":""1180"",""posting_url"":""http://www.auction.com/details/2121-jefferson-ave-redwood-city-ca-94062-2735027-e_13859/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.238616"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94062"",""mlat"":""37.474889"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnu9e4w5gry090000000000.jpg"",""zusr"":""true"",""hood"":""Central"",""yrblt"":""1920-1939"",""premieragent"":""no""}}","null","null","null","null"
"1572901347-1927","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/5-Ariana-Ln-Redwood-City-CA-94061/295378770_zpid/","Redwood City, CA 94061","For sale","5 Ariana Ln,","","","3","https://www.zillow.com/redwood-city-ca/3_p/","4,584","6","6","$4,399,314","$4,495,000","Single Family","2019","Forced air","Central","Single Family","8,045 sqft","$5,500/mo","5","5","7","{""targetDiv"":""gpt-ad-2fea88ee-0e3c-4d4b-bff7-9dffefd36d46"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5 Ariana Ln"",""bd"":""6"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""295378770"",""lot"":""2"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""zguidh"":""8658078451861911291"",""sqftrange"":""4500-4999"",""price"":""4495000"",""sqft"":""4584"",""posting_url"":""http://www.taylorproperties.com"",""mlong"":""-122.224032"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""94061"",""mlat"":""37.448403"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjbwzvgrcktfr0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""4399314"",""premieragent"":""no""}}","null","null","null","null"
"1572901691-2295","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/214-Yarborough-Ln-Redwood-City-CA-94061/15578353_zpid/","Redwood City, CA 94061","For sale","214 Yarborough Ln,","","","","","2,060","4","3","$2,298,442","$2,298,000","Single Family","1985","Forced air","Central","Single Family","4,813 sqft","$6,700/mo","5","5","7","{""targetDiv"":""gpt-ad-1d761de7-2558-4159-ac83-5aa7e3a32cbf"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""214 Yarborough Ln"",""bd"":""4"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15578353"",""lot"":""1"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""6584520081481998002"",""sqftrange"":""2000-2499"",""price"":""2298000"",""sqft"":""2060"",""posting_url"":"""",""mlong"":""-122.2195"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94061"",""mlat"":""37.463227"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzzt2ld31mgea1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Redwood_Oaks"",""yrblt"":""1980-1989"",""zestimate"":""2298442"",""premieragent"":""no""}}","null","null","null","null"
"1572901574-2161","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/331-Idyllwild-Ct-Redwood-City-CA-94061/15592271_zpid/","Redwood City, CA 94061","For sale","331 Idyllwild Ct,","2","https://www.zillow.com/redwood-city-ca/2_p/","","","2,600","5","3","$2,537,096","$2,600,000","Single Family","1976","Forced air","None","Single Family","9,173 sqft","$6,842/mo","5","5","7","{""targetDiv"":""gpt-ad-b2fc151d-fa12-44fc-9d73-3b6db87a916c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""331 Idyllwild Ct"",""bd"":""5"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15592271"",""lot"":""2"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""-1945031209738564245"",""sqftrange"":""2500-2999"",""price"":""2600000"",""oh"":""yes"",""sqft"":""2600"",""posting_url"":""http://BedburyRealtyGroup.com"",""mlong"":""-122.225921"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94061"",""mlat"":""37.449659"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbleifdqqmk8o0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1970-1979"",""zestimate"":""2537096"",""premieragent"":""no""}}","null","null","null","null"
"1572901736-2341","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/1415-Regent-St-APT-1-Redwood-City-CA-94061/15635250_zpid/","Redwood City, CA 94061","For sale","1415 Regent St APT 1,","","","","","695","1","1","$558,167","$529,000","Condo","1962","Forced air","None","Condo","$300/month","$2,800/mo","5","5","7","{""targetDiv"":""gpt-ad-f83ebb9a-cd1c-4d4a-aa1b-5b47b3027d6e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 1"",""aamgnrc1"":""1415 Regent St"",""bd"":""1"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""cnd"",""pid"":""15635250"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-3286389565903332626"",""sqftrange"":""500-999"",""price"":""529000"",""sqft"":""695"",""posting_url"":""http://www.newcalrealty.com"",""mlong"":""-122.229001"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94061"",""mlat"":""37.469209"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb99q4mf536u20000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Palm"",""yrblt"":""1960-1969"",""zestimate"":""558167"",""premieragent"":""no""}}","null","null","null","null"
"1572901583-2173","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/816-Mohican-Way-Redwood-City-CA-94062/15571691_zpid/","Redwood City, CA 94062","For sale","816 Mohican Way,","2","https://www.zillow.com/redwood-city-ca/2_p/","","","3,610","5","3","$2,227,570","$2,238,000","Single Family","1959","Forced air","Central","Single Family","9,165 sqft","$5,912/mo","8","7","null","{""targetDiv"":""gpt-ad-62f15d99-eb71-4fc2-8dd9-1e5496345da1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""816 Mohican Way"",""bd"":""5"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15571691"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""7237396515692319665"",""sqftrange"":""3500-3999"",""price"":""2238000"",""sqft"":""3610"",""posting_url"":""http://www.lapoll.com"",""mlong"":""-122.258747"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94062"",""mlat"":""37.461072"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6rrbsyfi6ey0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Farm_Hill"",""yrblt"":""1940-1959"",""zestimate"":""2227570"",""premieragent"":""no""}}","null","null","null","null"
"1572901365-1942","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/1916-Hull-Ave-Redwood-City-CA-94061/181514242_zpid/","Redwood City, CA 94061","For sale","1916 Hull Ave,","","","3","https://www.zillow.com/redwood-city-ca/3_p/","2,940","4","5","$2,872,264","$2,940,000","Single Family","2018","Forced air","None","Single Family","6,438 sqft","$6,200/mo","5","5","7","{""targetDiv"":""gpt-ad-9e4b0981-506c-4233-ae9c-c9fbf2450491"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1916 Hull Ave"",""bd"":""4"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""181514242"",""lot"":""2"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""223537021504468994"",""sqftrange"":""2500-2999"",""price"":""2940000"",""sqft"":""2940"",""posting_url"":""http://www.lehrrealestate.com"",""mlong"":""-122.228745"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94061"",""mlat"":""37.450504"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ue9yejlfvt81000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2010-2019"",""zestimate"":""2872264"",""premieragent"":""no""}}","null","null","null","null"
"1572901697-2301","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/1614-Hudson-St-APT-217-Redwood-City-CA-94061/15636581_zpid/","Redwood City, CA 94061","For sale","1614 Hudson St APT 217,","","","","","389","--","1","$474,812","$450,000","Condo","1964","Electric","None","Condo","$427/month","$2,200/mo","5","5","7","{""targetDiv"":""gpt-ad-3e5cc519-4e83-4a3f-aa41-55adf0ddb642"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 217"",""aamgnrc1"":""1614 Hudson St"",""bd"":""0"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""cnd"",""pid"":""15636581"",""lot"":""6"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-8985085227866890524"",""sqftrange"":""0-499"",""price"":""450000"",""sqft"":""389"",""posting_url"":""http://www.canasrealty.com"",""mlong"":""-122.22446"",""state"":""CA"",""prange"":""450-499k"",""zip"":""94061"",""mlat"":""37.469004"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3v0wtlkrgn7e1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Palm"",""yrblt"":""1960-1969"",""zestimate"":""474812"",""premieragent"":""no""}}","null","null","null","null"
"1572901369-1947","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/548-Shorebird-Cir-UNIT-3101-Redwood-City-CA-94065/15636369_zpid/","Redwood City, CA 94065","For sale","548 Shorebird Cir UNIT 3101,","","","3","https://www.zillow.com/redwood-city-ca/3_p/","1,518","3","2","$1,372,917","$1,329,000","Condo","1980","Forced air","None","Condo","$45/month","$4,500/mo","8","9","9","{""targetDiv"":""gpt-ad-a0401e9e-b185-454b-ad88-3a245c00398a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 3101"",""aamgnrc1"":""548 Shorebird Cir"",""bd"":""3"",""fsbid"":""14224"",""city"":""Redwood_City"",""proptp"":""cnd"",""pid"":""15636369"",""lot"":""8"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-5367084388647480720"",""sqftrange"":""1500-1999"",""price"":""1329000"",""sqft"":""1518"",""posting_url"":""http://www.juliewyss.com"",""mlong"":""-122.254883"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94065"",""mlat"":""37.533185"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrtfh77vvpakh0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Redwood_Shores"",""yrblt"":""1980-1989"",""zestimate"":""1372917"",""premieragent"":""no""}}","null","null","null","null"
"1572901565-2154","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/334-Lowell-St-Redwood-City-CA-94062/15564736_zpid/","Redwood City, CA 94062","For sale","334 Lowell St,","2","https://www.zillow.com/redwood-city-ca/2_p/","","","1,800","4","2","$2,031,560","$1,999,900","Single Family","1940","Forced air","Central","Single Family","6,198 sqft","$4,185/mo","6","5","6","{""targetDiv"":""gpt-ad-c14888ce-88fa-418f-a001-0e156dd64473"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""334 Lowell St"",""bd"":""4"",""fsbid"":""14224"",""city"":""Redwood_City"",""proptp"":""sfh"",""pid"":""15564736"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-8036696486651817044"",""sqftrange"":""1500-1999"",""price"":""1999900"",""sqft"":""1800"",""posting_url"":""http://www.brokerquise@gmail.com"",""mlong"":""-122.243091"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94062"",""mlat"":""37.477515"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb5q8ve52mt1u0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Mt._Carmel"",""yrblt"":""1940-1959"",""zestimate"":""2031560"",""premieragent"":""no""}}","null","null","null","null"
"1572901378-1956","https://www.zillow.com/homes/redwood-city-ca_rb/","","https://www.zillow.com/homedetails/843-Lakeshore-Dr-Redwood-City-CA-94065/2083302647_zpid/","Redwood City, CA 94065","For sale","843 Lakeshore Dr,","","","3","https://www.zillow.com/redwood-city-ca/3_p/","1,412","2","2","$1,316,878","$1,288,000","Condo","1989","Forced air","None","Condo","$500/month","$4,200/mo","4","9","9","{""targetDiv"":""gpt-ad-7aaa4a4c-c445-445e-9604-8a2dc4511a9b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""843 Lakeshore Dr"",""bd"":""2"",""fsbid"":""13698"",""city"":""Redwood_City"",""proptp"":""cnd"",""pid"":""2083302647"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-7843073755267301654"",""sqftrange"":""1000-1499"",""price"":""1288000"",""oh"":""yes"",""sqft"":""1412"",""posting_url"":"""",""mlong"":""-122.244709"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94065"",""mlat"":""37.536664"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnuthc0ordsvi1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Redwood_Shores"",""yrblt"":""1980-1989"",""zestimate"":""1316878"",""premieragent"":""no""}}","null","null","null","null"
